videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
U2BVunb-Q0s_tail,https://www.youtube.com/watch?v=U2BVunb-Q0s,"[['0:00:46.800', '0:00:52.000']]","['The video is an aerial view of a neighborhood in the city of delhi, where there is a significant amount of trash and sewage that is not being properly managed.']",[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:41.760']]]","[['0:00:46.800', '0:00:52.000']]"
U5nrrnAukwI_head,https://www.youtube.com/watch?v=U5nrrnAukwI,"[['0:00:10.977', '0:00:16.177']]",['A barren landscape with mountains in the distance.'],[0.468017578125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:10.977', '0:00:16.177']]"
U5nrrnAukwI_tail,https://www.youtube.com/watch?v=U5nrrnAukwI,"[['0:00:53.792', '0:00:58.992']]",['A barren landscape with mountains in the distance.'],[0.468017578125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.792', '0:00:58.992']]"
U5pq2TZUdko_head,https://www.youtube.com/watch?v=U5pq2TZUdko,"[['0:00:05.972', '0:00:11.172']]",['The speaker is demonstrating how to sew a 2-seam sleeve.'],[0.45556640625],['desirable'],"[[['0:00:00.000', '0:00:36.136'], ['0:00:36.202', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
U5pq2TZUdko_tail,https://www.youtube.com/watch?v=U5pq2TZUdko,"[['0:00:48.820', '0:00:54.020']]",['The speaker is demonstrating how to sew a 2-seam sleeve.'],[0.45556640625],['desirable'],"[[['0:00:00.000', '0:00:36.136'], ['0:00:36.202', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
U7ATmQ3ntYo_head,https://www.youtube.com/watch?v=U7ATmQ3ntYo,"[['0:00:05.972', '0:00:11.172']]","['A woman is sitting at a table and holding a hammer, screwdriver, and other tools.']",[0.435302734375],['desirable'],"[[['0:00:00.000', '0:00:48.048']]]","[['0:00:05.972', '0:00:11.172']]"
U7ATmQ3ntYo_tail,https://www.youtube.com/watch?v=U7ATmQ3ntYo,"[['0:00:48.820', '0:00:54.020']]","['A woman is sitting at a table and holding a hammer, screwdriver, and other tools.']",[0.435302734375],['desirable'],"[[['0:00:00.000', '0:00:48.048']]]","[['0:00:48.820', '0:00:54.020']]"
U80hBJVHUUQ_head,https://www.youtube.com/watch?v=U80hBJVHUUQ,"[['0:00:06.000', '0:00:11.200']]",['There is a large pile of dirt in the middle of a forest.'],[0.439697265625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
U80hBJVHUUQ_tail,https://www.youtube.com/watch?v=U80hBJVHUUQ,"[['0:00:48.800', '0:00:54.000']]",['There is a large pile of dirt in the middle of a forest.'],[0.439697265625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
U8vNCebM-kw_head,https://www.youtube.com/watch?v=U8vNCebM-kw,"[['0:00:06.706', '0:00:11.906']]",['An aerial view of a crash on a highway.'],[0.4697265625],['desirable'],"[[['0:00:00.000', '0:00:14.147']]]","[['0:00:06.706', '0:00:11.906']]"
U8vNCebM-kw_tail,https://www.youtube.com/watch?v=U8vNCebM-kw,"[['0:00:15.687', '0:00:20.887']]",['An aerial view of a crash on a highway.'],[0.4697265625],['desirable'],"[[['0:00:00.000', '0:00:14.147']]]","[['0:00:15.687', '0:00:20.887']]"
UCz2foxbJw4_head,https://www.youtube.com/watch?v=UCz2foxbJw4,"[['0:00:11.644', '0:00:16.844']]",['An aerial view of a town with a mountain in the background.'],[0.44287109375],['desirable'],"[[['0:00:00.000', '0:00:01.501'], ['0:00:01.534', '0:00:03.570'], ['0:00:03.603', '0:00:05.038'], ['0:00:05.071', '0:00:06.773'], ['0:00:06.806', '0:00:09.709'], ['0:00:09.743', '0:00:11.878'], ['0:00:11.911', '0:00:13.747']]]","[['0:00:11.644', '0:00:16.844']]"
UCz2foxbJw4_tail,https://www.youtube.com/watch?v=UCz2foxbJw4,"[['0:00:20.192', '0:00:25.392']]",['An aerial view of a town with a mountain in the background.'],[0.44287109375],['desirable'],"[[['0:00:00.000', '0:00:01.501'], ['0:00:01.534', '0:00:03.570'], ['0:00:03.603', '0:00:05.038'], ['0:00:05.071', '0:00:06.773'], ['0:00:06.806', '0:00:09.709'], ['0:00:09.743', '0:00:11.878'], ['0:00:11.911', '0:00:13.747']]]","[['0:00:20.192', '0:00:25.392']]"
UI4x9GU-h6E_head,https://www.youtube.com/watch?v=UI4x9GU-h6E,"[['0:00:11.000', '0:00:16.200']]",['A person fixing a sink drain with a screwdriver.'],[0.468505859375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:11.000', '0:00:16.200']]"
UI4x9GU-h6E_tail,https://www.youtube.com/watch?v=UI4x9GU-h6E,"[['0:00:53.800', '0:00:59.000']]",['A person fixing a sink drain with a screwdriver.'],[0.468505859375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:53.800', '0:00:59.000']]"
UMfMEcxiWbc_head,https://www.youtube.com/watch?v=UMfMEcxiWbc,"[['0:00:06.000', '0:00:11.200']]","['The text ""c\'est la vie"" in french is written on a wooden boardwalk overlooking the ocean with a blue sky and clouds.']",[0.4541015625],['desirable'],"[[['0:00:00.000', '0:00:20.360'], ['0:00:20.400', '0:00:33.640'], ['0:00:33.680', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
UMfMEcxiWbc_tail,https://www.youtube.com/watch?v=UMfMEcxiWbc,"[['0:00:48.800', '0:00:54.000']]","['The text ""c\'est la vie"" in french is written on a wooden boardwalk overlooking the ocean with a blue sky and clouds.']",[0.4541015625],['desirable'],"[[['0:00:00.000', '0:00:20.360'], ['0:00:20.400', '0:00:33.640'], ['0:00:33.680', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
UOn8BM6arnw_head,https://www.youtube.com/watch?v=UOn8BM6arnw,"[['0:00:12.979', '0:00:18.179']]",['The person is standing on a rocky beach and talking to the camera.'],[0.488525390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:12.979', '0:00:18.179']]"
UOn8BM6arnw_tail,https://www.youtube.com/watch?v=UOn8BM6arnw,"[['0:00:55.827', '0:01:01.027']]",['The person is standing on a rocky beach and talking to the camera.'],[0.488525390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:55.827', '0:01:01.027']]"
UUJUN9XEsFc_head,https://www.youtube.com/watch?v=UUJUN9XEsFc,"[['0:00:10.944', '0:00:16.144']]","['The person is in a forest, wearing a purple jacket and blue pants, he is kneeling on the ground with his backpack next to him.']",[0.4677734375],['desirable'],"[[['0:00:00.000', '0:00:21.888'], ['0:00:21.955', '0:00:48.014']]]","[['0:00:10.944', '0:00:16.144']]"
UUJUN9XEsFc_tail,https://www.youtube.com/watch?v=UUJUN9XEsFc,"[['0:00:53.792', '0:00:58.992']]","['The person is in a forest, wearing a purple jacket and blue pants, he is kneeling on the ground with his backpack next to him.']",[0.4677734375],['desirable'],"[[['0:00:00.000', '0:00:21.888'], ['0:00:21.955', '0:00:48.014']]]","[['0:00:53.792', '0:00:58.992']]"
UV3Hlh0tCBg_head,https://www.youtube.com/watch?v=UV3Hlh0tCBg,"[['0:00:14.333', '0:00:19.533']]",['A video game screen showing a group of people in the middle of a forest.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:37.500'], ['0:00:37.533', '0:00:47.966']]]","[['0:00:14.333', '0:00:19.533']]"
UV3Hlh0tCBg_tail,https://www.youtube.com/watch?v=UV3Hlh0tCBg,"[['0:00:57.133', '0:01:02.333']]",['A video game screen showing a group of people in the middle of a forest.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:37.500'], ['0:00:37.533', '0:00:47.966']]]","[['0:00:57.133', '0:01:02.333']]"
Up5ZUOEqQ6s_tail,https://www.youtube.com/watch?v=Up5ZUOEqQ6s,"[['0:00:51.990', '0:00:57.190']]",['A red and white drone with a camera attached to it.'],[0.459228515625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:51.990', '0:00:57.190']]"
UqVzM8v1SYc_head,https://www.youtube.com/watch?v=UqVzM8v1SYc,"[['0:00:06.000', '0:00:11.200']]",['A group of young people are standing in front of a tree in the forest.'],[0.45947265625],['desirable'],"[[['0:00:00.000', '0:00:27.400'], ['0:00:27.433', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
UqVzM8v1SYc_tail,https://www.youtube.com/watch?v=UqVzM8v1SYc,"[['0:00:48.800', '0:00:54.000']]",['A group of young people are standing in front of a tree in the forest.'],[0.45947265625],['desirable'],"[[['0:00:00.000', '0:00:27.400'], ['0:00:27.433', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
UrIWZ3CqSek_head,https://www.youtube.com/watch?v=UrIWZ3CqSek,"[['0:00:11.011', '0:00:16.211']]",['A man is standing in front of a greenhouse and talking about extending the heat season for produce.'],[0.47607421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:11.011', '0:00:16.211']]"
UrIWZ3CqSek_tail,https://www.youtube.com/watch?v=UrIWZ3CqSek,"[['0:00:53.859', '0:00:59.059']]",['A man is standing in front of a greenhouse and talking about extending the heat season for produce.'],[0.47607421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.859', '0:00:59.059']]"
UsUMB8CR-aU_head,https://www.youtube.com/watch?v=UsUMB8CR-aU,"[['0:00:05.972', '0:00:11.172']]",['A forest filled with rocks and trees.'],[0.427001953125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
UsUMB8CR-aU_tail,https://www.youtube.com/watch?v=UsUMB8CR-aU,"[['0:00:48.820', '0:00:54.020']]",['A forest filled with rocks and trees.'],[0.427001953125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
Ut4c8OjQ218_head,https://www.youtube.com/watch?v=Ut4c8OjQ218,"[['0:00:10.977', '0:00:16.177']]",['A man is standing in a forest and talking to the camera.'],[0.4697265625],['desirable'],"[[['0:00:00.000', '0:00:14.597'], ['0:00:14.614', '0:00:42.492'], ['0:00:42.509', '0:00:47.997']]]","[['0:00:10.977', '0:00:16.177']]"
UuW4fJcKTew_tail,https://www.youtube.com/watch?v=UuW4fJcKTew,"[['0:00:48.820', '0:00:54.020']]",['There is a forest with trees and a rocky terrain.'],[0.427490234375],['desirable'],"[[['0:00:00.000', '0:00:23.656'], ['0:00:23.790', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
UujmH6QcUzY_head,https://www.youtube.com/watch?v=UujmH6QcUzY,"[['0:00:08.174', '0:00:13.374']]","[""It is an interview with seattle sounders fc head coach brian schmetzer, who talks about the team's offensive efforts and clint dempsey's nomination for comeback player of the year, while also addressing nouhou's injury status.""]",[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:08.174', '0:00:13.374']]"
UujmH6QcUzY_tail,https://www.youtube.com/watch?v=UujmH6QcUzY,"[['0:00:51.022', '0:00:56.222']]","[""It is an interview with seattle sounders fc head coach brian schmetzer, who talks about the team's offensive efforts and clint dempsey's nomination for comeback player of the year, while also addressing nouhou's injury status.""]",[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:51.022', '0:00:56.222']]"
UvJpKZERg7U_head,https://www.youtube.com/watch?v=UvJpKZERg7U,"[['0:00:05.972', '0:00:11.172']]",['A field of grass with trees and a forest in the background.'],[0.447509765625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
UvJpKZERg7U_tail,https://www.youtube.com/watch?v=UvJpKZERg7U,"[['0:00:48.820', '0:00:54.020']]",['A field of grass with trees and a forest in the background.'],[0.447509765625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
Uw-gN4S-Xa4_head,https://www.youtube.com/watch?v=Uw-gN4S-Xa4,"[['0:00:02.268', '0:00:07.468']]","[""There is a metal object that looks like a sea star, it's under the water and nobody knows what it is.""]",[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:00.033'], ['0:00:00.066', '0:00:01.267'], ['0:00:01.301', '0:00:03.269'], ['0:00:03.303', '0:00:07.374'], ['0:00:07.407', '0:00:18.151']]]","[['0:00:02.268', '0:00:07.468']]"
Uw-gN4S-Xa4_tail,https://www.youtube.com/watch?v=Uw-gN4S-Xa4,"[['0:00:15.253', '0:00:20.453']]","[""There is a metal object that looks like a sea star, it's under the water and nobody knows what it is.""]",[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:00.033'], ['0:00:00.066', '0:00:01.267'], ['0:00:01.301', '0:00:03.269'], ['0:00:03.303', '0:00:07.374'], ['0:00:07.407', '0:00:18.151']]]","[['0:00:15.253', '0:00:20.453']]"
UxCfU7L-2X0_head,https://www.youtube.com/watch?v=UxCfU7L-2X0,"[['0:00:06.000', '0:00:11.200']]",['A group of people are working together to cut down a tree in the forest.'],[0.45458984375],['desirable'],"[[['0:00:00.000', '0:00:04.566'], ['0:00:04.600', '0:00:08.900'], ['0:00:08.933', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
UxCfU7L-2X0_tail,https://www.youtube.com/watch?v=UxCfU7L-2X0,"[['0:00:48.800', '0:00:54.000']]",['A group of people are working together to cut down a tree in the forest.'],[0.45458984375],['desirable'],"[[['0:00:00.000', '0:00:04.566'], ['0:00:04.600', '0:00:08.900'], ['0:00:08.933', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
V0-eHkpmf-E_head,https://www.youtube.com/watch?v=V0-eHkpmf-E,"[['0:00:04.933', '0:00:10.133']]",['A man is tying a knot in a rope while standing in a forest.'],[0.4462890625],['desirable'],"[[['0:00:00.000', '0:00:39.566']]]","[['0:00:04.933', '0:00:10.133']]"
V0-eHkpmf-E_tail,https://www.youtube.com/watch?v=V0-eHkpmf-E,"[['0:00:39.333', '0:00:44.533']]",['A man is tying a knot in a rope while standing in a forest.'],[0.4462890625],['desirable'],"[[['0:00:00.000', '0:00:39.566']]]","[['0:00:39.333', '0:00:44.533']]"
V0kqLm1-Ajw_head,https://www.youtube.com/watch?v=V0kqLm1-Ajw,"[['0:00:06.539', '0:00:11.739']]",['People are gathered around a podium in the middle of a snowy landscape.'],[0.458984375],['desirable'],"[[['0:00:00.000', '0:00:33.500']]]","[['0:00:06.539', '0:00:11.739']]"
V0kqLm1-Ajw_tail,https://www.youtube.com/watch?v=V0kqLm1-Ajw,"[['0:00:34.840', '0:00:40.040']]",['People are gathered around a podium in the middle of a snowy landscape.'],[0.458984375],['desirable'],"[[['0:00:00.000', '0:00:33.500']]]","[['0:00:34.840', '0:00:40.040']]"
V1U20Y0u2Yo_head,https://www.youtube.com/watch?v=V1U20Y0u2Yo,"[['0:00:12.929', '0:00:18.129']]","['The man is wearing a black vest and red bow tie, standing in the middle of a forest with trees all around him.']",[0.4833984375],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:12.929', '0:00:18.129']]"
V1U20Y0u2Yo_tail,https://www.youtube.com/watch?v=V1U20Y0u2Yo,"[['0:00:55.777', '0:01:00.977']]","['The man is wearing a black vest and red bow tie, standing in the middle of a forest with trees all around him.']",[0.4833984375],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:55.777', '0:01:00.977']]"
V3uGFe_4Wac_head,https://www.youtube.com/watch?v=V3uGFe_4Wac,"[['0:00:05.972', '0:00:11.172']]",['A news reporter is reporting live from a riverbank.'],[0.49755859375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
V3uGFe_4Wac_tail,https://www.youtube.com/watch?v=V3uGFe_4Wac,"[['0:00:48.820', '0:00:54.020']]",['A news reporter is reporting live from a riverbank.'],[0.49755859375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
V7IzUBxzgNM_head,https://www.youtube.com/watch?v=V7IzUBxzgNM,"[['0:00:03.700', '0:00:08.900']]",['Person tree branches against a blue sky in a forest.'],[0.430419921875],['desirable'],"[[['0:00:00.000', '0:00:29.733']]]","[['0:00:03.700', '0:00:08.900']]"
V7IzUBxzgNM_tail,https://www.youtube.com/watch?v=V7IzUBxzgNM,"[['0:00:28.266', '0:00:33.466']]",['Person tree branches against a blue sky in a forest.'],[0.430419921875],['desirable'],"[[['0:00:00.000', '0:00:29.733']]]","[['0:00:28.266', '0:00:33.466']]"
V9DBLOsn8Ds_head,https://www.youtube.com/watch?v=V9DBLOsn8Ds,"[['0:00:06.000', '0:00:11.200']]",['There is a vast desert landscape with mountains and clouds in the background.'],[0.437255859375],['desirable'],"[[['0:00:00.000', '0:00:17.100'], ['0:00:17.133', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
V9DBLOsn8Ds_tail,https://www.youtube.com/watch?v=V9DBLOsn8Ds,"[['0:00:48.800', '0:00:54.000']]",['There is a vast desert landscape with mountains and clouds in the background.'],[0.437255859375],['desirable'],"[[['0:00:00.000', '0:00:17.100'], ['0:00:17.133', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
VEtgNJOUqkM_head,https://www.youtube.com/watch?v=VEtgNJOUqkM,"[['0:00:06.000', '0:00:11.200']]",['Two men are sitting on a pier by the river and talking.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
VEtgNJOUqkM_tail,https://www.youtube.com/watch?v=VEtgNJOUqkM,"[['0:00:48.800', '0:00:54.000']]",['Two men are sitting on a pier by the river and talking.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
VFjPzM03awA_head,https://www.youtube.com/watch?v=VFjPzM03awA,"[['0:00:03.266', '0:00:08.466']]",['An aerial view of a fire at a chemical plant.'],[0.473388671875],['desirable'],"[[['0:00:00.000', '0:00:04.533'], ['0:00:04.566', '0:00:09.833'], ['0:00:09.866', '0:00:13.266'], ['0:00:13.300', '0:00:19.000']]]","[['0:00:03.266', '0:00:08.466']]"
VFjPzM03awA_tail,https://www.youtube.com/watch?v=VFjPzM03awA,"[['0:00:17.066', '0:00:22.266']]",['An aerial view of a fire at a chemical plant.'],[0.473388671875],['desirable'],"[[['0:00:00.000', '0:00:04.533'], ['0:00:04.566', '0:00:09.833'], ['0:00:09.866', '0:00:13.266'], ['0:00:13.300', '0:00:19.000']]]","[['0:00:17.066', '0:00:22.266']]"
VG5hMs3zaVo_head,https://www.youtube.com/watch?v=VG5hMs3zaVo,"[['0:00:05.972', '0:00:11.172']]","['A man is standing on the bank of a river and talking to the camera, with a background of industrial plants in the distance.']",[0.4638671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
VG5hMs3zaVo_tail,https://www.youtube.com/watch?v=VG5hMs3zaVo,"[['0:00:48.820', '0:00:54.020']]","['A man is standing on the bank of a river and talking to the camera, with a background of industrial plants in the distance.']",[0.4638671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
VGsG7wiYpUo_head,https://www.youtube.com/watch?v=VGsG7wiYpUo,"[['0:00:05.320', '0:00:10.520']]",['A news reporter is standing in front of a tv screen with a backdrop of a city skyline and a river.'],[0.43603515625],['desirable'],"[[['0:00:00.000', '0:00:42.520']]]","[['0:00:05.320', '0:00:10.520']]"
VGsG7wiYpUo_tail,https://www.youtube.com/watch?v=VGsG7wiYpUo,"[['0:00:42.680', '0:00:47.880']]",['A news reporter is standing in front of a tv screen with a backdrop of a city skyline and a river.'],[0.43603515625],['desirable'],"[[['0:00:00.000', '0:00:42.520']]]","[['0:00:42.680', '0:00:47.880']]"
VIN5WgoyJ68_head,https://www.youtube.com/watch?v=VIN5WgoyJ68,"[['0:00:06.000', '0:00:11.200']]",['A person is using silicone caulk to seal the edges of a block.'],[0.465087890625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
VIN5WgoyJ68_tail,https://www.youtube.com/watch?v=VIN5WgoyJ68,"[['0:00:48.800', '0:00:54.000']]",['A person is using silicone caulk to seal the edges of a block.'],[0.465087890625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
VKICbkbjcnE_head,https://www.youtube.com/watch?v=VKICbkbjcnE,"[['0:00:05.972', '0:00:11.172']]",['An aerial view of a man mowing a lawn.'],[0.441162109375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
